,theorem_id,throrem_titles,theorem_contents,theorem_refs,ref_ids,retrieved_3,retrieved_5,retrieved_10,retrieved_50,P@3,P@5,P@10,P@50,R@3,R@5,R@10,R@50,RR,self_retrieve
12023,17316,Even Integers form Commutative Ring,"Let $2 \Z$ be the [[Definition:Even Integer|set of even integers]].Then $\struct {2 \Z, +, \times}$ is a [[Definition:Commutative Ring|commutative ring]].However, $\struct {2 \Z, +, \times}$ is not an [[Definition:Integral Domain|integral domain]].","['Definition:Even Integer', 'Definition:Commutative Ring', 'Definition:Integral Domain']","[20063, 19990, 20003]","[1083, 543, 3827]","[1083, 543, 3827, 4851, 20003]","[1083, 543, 3827, 4851, 20003, 3826, 2543, 18015, 2653, 30054]","[1083, 543, 3827, 4851, 20003, 3826, 2543, 18015, 2653, 30054, 2594, 2664, 7409, 21879, 10242, 1066, 2652, 25234, 3828, 17317, 608, 2531, 27299, 17289, 11990, 21575, 19990, 17268, 10240, 21487, 32301, 2666, 28687, 15385, 7382, 16324, 17283, 1033, 7395, 21403, 20063, 17257, 2496, 22644, 20014, 30313, 7390, 30321, 2647, 488]",0.0,0.2,0.1,0.06,0.0,0.3333333333333333,0.3333333333333333,1.0,0.2,False
12024,17317,Subrings of Integers are Sets of Integer Multiples/Examples/Even Integers,"Let $2 \Z$ be the [[Definition:Even Integer|set of even integers]].Then $\struct {2 \Z, +, \times}$ is a [[Definition:Subring|subring]] of $\struct {\Z, +, \times}$.","['Definition:Even Integer', 'Definition:Subring']","[20063, 20004]","[17153, 2562, 21879]","[17153, 2562, 21879, 10242, 25234]","[17153, 2562, 21879, 10242, 25234, 27299, 11990, 10240, 17431, 21430]","[17153, 2562, 21879, 10242, 25234, 27299, 11990, 10240, 17431, 21430, 20063, 15662, 15661, 17151, 17316, 21491, 2043, 7680, 17429, 10232, 7336, 30288, 16971, 11141, 22973, 26658, 1126, 1829, 16596, 472, 10828, 17207, 2561, 537, 21880, 8812, 986, 468, 530, 10230, 4887, 1079, 29891, 16918, 25235, 29888, 2878, 22755, 29890, 17213]",0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.5,0.09090909090909091,False
12025,17318,Gaussian Integers does not form Subfield of Complex Numbers,"The [[Definition:Ring of Gaussian Integers|ring of Gaussian integers]]::$\struct {\Z \sqbrk i, +, \times}$is not a [[Definition:Subfield|subfield]] of $\C$.","['Definition:Ring of Gaussian Integers', 'Definition:Subfield']","[25562, 20021]","[2715, 2543, 29251]","[2715, 2543, 29251, 2043, 25562]","[2715, 2543, 29251, 2043, 25562, 17262, 2591, 26504, 491, 10825]","[2715, 2543, 29251, 2043, 25562, 17262, 2591, 26504, 491, 10825, 10826, 2044, 10823, 20200, 1075, 21009, 11980, 490, 8346, 8344, 10821, 3120, 1074, 7393, 7394, 17676, 22008, 29974, 29973, 988, 5930, 2687, 25561, 21488, 17158, 17159, 30107, 20011, 5832, 3715, 17215, 2550, 2590, 26502, 2515, 26503, 3706, 1076, 30237, 2717]",0.0,0.2,0.1,0.02,0.0,0.5,0.5,0.5,0.2,False
12026,17319,Ideals of Ring of Integers Modulo m,"Let $m \in \Z_{>0}$ be a [[Definition:Strictly Positive Integer|(strictly) positive integer]].Let $\struct {\Z_m, +, \times}$ denote the [[Definition:Ring of Integers Modulo m|ring of integers modulo $m$]].The [[Definition:Ideal of Ring|ideals]] of $\struct {\Z_m, +, \times}$ are of the form::$d \Z / m \Z$where $d$ is a [[Definition:Divisor of Integer|divisor]] of $m$.","['Definition:Strictly Positive/Integer', 'Definition:Ring of Integers Modulo m', 'Definition:Ideal of Ring', 'Definition:Divisor (Algebra)/Integer']","[22655, 20099, 20008, 22131]","[868, 2516, 8267]","[868, 2516, 8267, 25550, 25552]","[868, 2516, 8267, 25550, 25552, 2711, 17412, 2653, 2518, 865]","[868, 2516, 8267, 25550, 25552, 2711, 17412, 2653, 2518, 865, 16523, 4851, 8270, 7608, 25549, 1753, 25553, 20099, 22131, 7607, 1060, 8706, 863, 2705, 27387, 30055, 13034, 2678, 1057, 3682, 32301, 16999, 19686, 13289, 24439, 18866, 864, 13608, 4419, 1066, 26445, 24438, 14592, 16527, 5616, 3685, 20068, 22655, 15794, 10755]",0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.75,0.05555555555555555,False
12027,17320,Quotient Ring of Cauchy Sequences is Division Ring/Corollary 1,"Then the [[Definition:Quotient Ring|quotient ring]] $\CC \,\big / \NN$ is a [[Definition:Field (Abstract Algebra)|field]].","['Definition:Quotient Ring', 'Definition:Field (Abstract Algebra)']","[20010, 20001]","[17321, 16403, 4863]","[17321, 16403, 4863, 30047, 21267]","[17321, 16403, 4863, 30047, 21267, 18904, 17185, 17184, 17186, 4902]","[17321, 16403, 4863, 30047, 21267, 18904, 17185, 17184, 17186, 4902, 4901, 16370, 2498, 1063, 23471, 487, 15379, 24829, 23317, 11319, 4868, 16412, 17322, 529, 526, 28430, 21358, 525, 20961, 20236, 31877, 28321, 6310, 4486, 16551, 21980, 2690, 16359, 16366, 16368, 16358, 18891, 20026, 21280, 17361, 3849, 20399, 21479, 15433, 20035]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
12028,17321,Quotient Ring of Cauchy Sequences is Normed Division Ring/Corollary 1,"Then $\struct {\CC \,\big / \NN, \norm {\, \cdot \,}_1 }$ is a [[Definition:Valued Field|valued field]].",['Definition:Valued Field'],[21457],"[21457, 2620, 30047]","[21457, 2620, 30047, 13530, 18904]","[21457, 2620, 30047, 13530, 18904, 16412, 21479, 16403, 21358, 14473]","[21457, 2620, 30047, 13530, 18904, 16412, 21479, 16403, 21358, 14473, 19583, 19571, 2965, 17320, 19327, 31220, 18100, 19687, 31591, 21011, 13958, 18891, 20236, 16708, 21970, 22043, 16481, 4486, 16709, 16710, 18813, 23525, 22025, 19503, 29972, 28635, 19495, 17322, 29563, 21628, 31847, 21477, 19305, 23246, 27672, 17221, 23188, 22037, 29813, 24868]",0.3333333333333333,0.2,0.1,0.02,1.0,1.0,1.0,1.0,1.0,False
12029,17322,Cauchy Sequence Converges Iff Equivalent to Constant Sequence,"Let $\struct {R, \norm {\,\cdot\,}}$ be a [[Definition:Normed Division Ring|normed division ring]].Let $\CC$ be the [[Definition:Ring of Cauchy Sequences|ring of Cauchy sequences over $R$]]Let $\NN$ be the [[Definition:Set|set]] of [[Definition:Null Sequence in Normed Division Ring|null sequences]].Let $\\CC \,\big / \NN$ be the [[Quotient Ring of Cauchy Sequences is Division Ring|quotient ring of Cauchy sequences]] of $\CC$ by the [[Null Sequences form Maximal Left and Right Ideal|maximal ideal]] $\NN$.Let $\sequence {x_n} \in \CC$.Then $\sequence {x_n}$ [[Definition:Convergent Sequence in Normed Division Ring|converges]] in $\struct {R, \norm {\,\cdot\,} }$ {{iff}}:$\exists a \in R: \sequence {x_n} \in \sequence {a, a, a, \dotsc} + \NN$where $\sequence {a, a, a, \dotsc} + \NN$ is the [[Definition:Left Coset|left coset]] in $\CC \, \big / \NN$ that contains the constant [[Definition:Sequence|sequence]] $\sequence {a, a, a, \dotsc}$.","['Definition:Normed Division Ring', 'Definition:Ring of Cauchy Sequences', 'Definition:Set', 'Definition:Null Sequence/Normed Division Ring', 'Quotient Ring of Cauchy Sequences is Division Ring', 'Null Sequences form Maximal Left and Right Ideal', 'Definition:Convergent Sequence/Normed Division Ring', 'Definition:Coset/Left Coset', 'Definition:Sequence']","[28026, 29592, 19734, 29779, 16370, 16752, 29791, 22180, 20045]","[16403, 16412, 16370]","[16403, 16412, 16370, 16752, 30047]","[16403, 16412, 16370, 16752, 30047, 18904, 18891, 16186, 16374, 29592]","[16403, 16412, 16370, 16752, 30047, 18904, 18891, 16186, 16374, 29592, 16788, 16322, 29791, 17321, 16751, 16729, 16402, 16763, 31330, 16346, 16312, 29779, 17320, 16221, 16222, 16344, 16797, 30819, 16309, 16426, 16223, 29564, 16345, 16736, 16762, 29814, 18941, 18940, 16739, 16740, 18103, 29780, 16243, 29811, 16315, 16282, 16461, 29557, 17327, 16284]",0.3333333333333333,0.4,0.3,0.1,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.3333333333333333,False
12030,17323,Homomorphism of Ring Subtraction,"Let $\phi: \struct {R_1, +_1, \circ_1} \to \struct {R_2, +_2, \circ_2}$ be a [[Definition:Ring Homomorphism|ring homomorphism]].Then::$\forall a, b \in R_1: \map \phi {a -_1 b} = \map \phi a -_2 \map \phi b$where $a -_1 b$ denotes [[Definition:Ring Subtraction|subtraction]] of $b$ from $a$.","['Definition:Ring Homomorphism', 'Definition:Subtraction/Ring']","[20842, 22026]","[2707, 477, 21120]","[2707, 477, 21120, 3842, 6282]","[2707, 477, 21120, 3842, 6282, 532, 4888, 531, 536, 530]","[2707, 477, 21120, 3842, 6282, 532, 4888, 531, 536, 530, 534, 1152, 2206, 6285, 535, 538, 528, 419, 476, 20842, 4889, 18943, 6287, 3713, 4887, 22035, 6286, 539, 3707, 29657, 537, 3845, 18944, 20841, 18945, 19966, 1151, 2556, 10941, 551, 737, 6289, 736, 21012, 20846, 6288, 20844, 31339, 22501, 15776]",0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.5,0.05,False
12031,17324,Limit of Modulo Operation/Limit 1,Let $x$ and $y$ be [[Definition:Real Number|real numbers]].Let $x \bmod y$ denote the [[Definition:Modulo Operation|modulo operation]].Then $\displaystyle \lim_{y \mathop \to 0} x \bmod y = 0$.,"['Definition:Real Number', 'Definition:Modulo Operation']","[20077, 20959]","[17325, 2013, 17326]","[17325, 2013, 17326, 15773, 22742]","[17325, 2013, 17326, 15773, 22742, 22747, 2021, 12500, 12501, 13336]","[17325, 2013, 17326, 15773, 22742, 22747, 2021, 12500, 12501, 13336, 15766, 12504, 12506, 15768, 12507, 23413, 12503, 12499, 23414, 18843, 15769, 20959, 12505, 15767, 1354, 26892, 15762, 15763, 15764, 24439, 22744, 2001, 26994, 24438, 2042, 15994, 20099, 29675, 26969, 2039, 25547, 22750, 8320, 4419, 3597, 25550, 657, 25552, 658, 15765]",0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.5,0.045454545454545456,False
12032,17325,Limit of Modulo Operation/Limit 2,Let $x$ and $y$ be [[Definition:Real Number|real numbers]].Let $x \bmod y$ denote the [[Definition:Modulo Operation|modulo operation]].Then $\displaystyle \lim_{y \mathop \to \infty} x \bmod y = x$ if $x \ge 0$.,"['Definition:Real Number', 'Definition:Modulo Operation']","[20077, 20959]","[17324, 17326, 2013]","[17324, 17326, 2013, 15773, 22742]","[17324, 17326, 2013, 15773, 22742, 22747, 12501, 2021, 12500, 13336]","[17324, 17326, 2013, 15773, 22742, 22747, 12501, 2021, 12500, 13336, 12506, 15768, 15766, 12504, 12507, 23413, 12503, 12499, 23414, 18843, 15769, 20959, 12505, 15767, 1354, 26892, 2001, 15763, 15764, 15762, 24439, 22744, 26994, 24438, 2042, 15994, 20099, 29675, 26969, 2039, 25547, 22750, 8320, 4419, 3597, 657, 658, 10177, 10181, 25550]",0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.5,0.045454545454545456,False
12033,17326,Limit of Modulo Operation,Let $x$ and $y$ be [[Definition:Real Number|real numbers]].Let $x \bmod y$ denote the [[Definition:Modulo Operation|modulo operation]].Then holding $x$ fixed gives::$\displaystyle \lim_{y \mathop \to 0} x \bmod y = 0$:$\displaystyle \lim_{y \mathop \to \infty} x \bmod y = x$ if $x \ge 0${{expand|What about the limits with respect to $x$?}},"['Definition:Real Number', 'Definition:Modulo Operation']","[20077, 20959]","[17325, 17324, 2013]","[17325, 17324, 2013, 15773, 22742]","[17325, 17324, 2013, 15773, 22742, 22747, 2021, 12501, 12500, 13336]","[17325, 17324, 2013, 15773, 22742, 22747, 2021, 12501, 12500, 13336, 12506, 15768, 12504, 15766, 12507, 12503, 12499, 18843, 23413, 23414, 15769, 22744, 15994, 26969, 12505, 15767, 26892, 1354, 2001, 15763, 15762, 15764, 10177, 10181, 5999, 20959, 2042, 10243, 10244, 17460, 17461, 2039, 26845, 10638, 30851, 13353, 4235, 10636, 3751, 24439]",0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.5,0.027777777777777776,False
12034,17327,Non-Null Cauchy Sequence in Non-Archimedean Norm is Eventually Stationary,"Let $\struct {R, \norm{\,\cdot\,} }$ be a [[Definition:Non-Archimedean Division Ring Norm|non-Archimedean normed division ring]] with [[Definition:Ring Zero|zero]] $0_R$Let $\sequence {x_n}$ be a [[Definition:Cauchy Sequence in Normed Division Ring|Cauchy sequence]] such that $\sequence {x_n}$ does not [[Definition:Convergent Sequence in Normed Division Ring|converge]] to $0_R$.Then::$\exists N \in \N: \forall n, m \ge N: \norm {x_n} = \norm {x_m}$","['Definition:Non-Archimedean/Norm (Division Ring)', 'Definition:Ring Zero', 'Definition:Cauchy Sequence/Normed Division Ring', 'Definition:Convergent Sequence/Normed Division Ring']","[29573, 19988, 29557, 29791]","[16282, 16284, 16283]","[16282, 16284, 16283, 16402, 16243]","[16282, 16284, 16283, 16402, 16243, 29791, 29779, 29564, 16426, 16751]","[16282, 16284, 16283, 16402, 16243, 29791, 29779, 29564, 16426, 16751, 16223, 29557, 16788, 16729, 17849, 16344, 16287, 16733, 16734, 16735, 16842, 16312, 16345, 16736, 18103, 18130, 16585, 16847, 16583, 16221, 17162, 16246, 16222, 29776, 16186, 17161, 29814, 28026, 8269, 16346, 18947, 18946, 16309, 29574, 17273, 16797, 29670, 16291, 29959, 29573]",0.0,0.0,0.1,0.06,0.0,0.0,0.25,0.75,0.16666666666666666,False
12035,17328,Equivalence of Definitions of Unit of Ring,"Let $\struct {R, +, \circ}$ be a [[Definition:Ring with Unity|ring with unity]] whose [[Definition:Unity of Ring|unity]] is $1_R$.{{TFAE|def = Unit of Ring}}","['Definition:Ring with Unity', 'Definition:Unity (Abstract Algebra)/Ring']","[19994, 19991]","[30311, 527, 30320]","[30311, 527, 30320, 16321, 8278]","[30311, 527, 30320, 16321, 8278, 19995, 30312, 30323, 450, 17237]","[30311, 527, 30320, 16321, 8278, 19995, 30312, 30323, 450, 17237, 15387, 11152, 447, 30287, 2688, 17149, 15452, 17154, 17156, 17234, 29275, 6264, 17224, 3683, 6310, 27373, 451, 28990, 22130, 6524, 27374, 474, 22966, 543, 14971, 2503, 7372, 19994, 2423, 16322, 526, 31865, 492, 20198, 29281, 3830, 15314, 15394, 32303, 6351]",0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.5,0.02631578947368421,False
12036,17329,Bézout's Lemma/Euclidean Domain,"Let $\struct {D, +, \times}$ be a [[Definition:Euclidean Domain|Euclidean domain]] whose [[Definition:Ring Zero|zero]] is $0$ and whose [[Definition:Unity of Ring|unity]] is $1$.Let $\nu: D \setminus \set 0 \to \N$ be the [[Definition:Euclidean Valuation|Euclidean valuation]] on $D$.Let $a, b \in D$ such that $a$ and $b$ are not both equal to $0$.Let $\gcd \set {a, b}$ be the [[Definition:Greatest Common Divisor of Ring Elements|greatest common divisor]] of $a$ and $b$.Then::$\exists x, y \in D: a \times x + b \times y = \gcd \set {a, b}$such that $\gcd \set {a, b}$ is the [[Definition:Element|element]] of $D$ such that::$\forall c = a \times x + b \times y \in D: \map \nu {\gcd \set {a, b} } \le \map \nu c$","['Definition:Euclidean Domain', 'Definition:Ring Zero', 'Definition:Unity (Abstract Algebra)/Ring', 'Definition:Euclidean Domain', 'Definition:Greatest Common Divisor/Integral Domain', 'Definition:Element']","[21461, 19988, 19991, 21461, 22137, 19735]","[17332, 17331, 22342]","[17332, 17331, 22342, 647, 22343]","[17332, 17331, 22342, 647, 22343, 22137, 11023, 645, 673, 12210]","[17332, 17331, 22342, 647, 22343, 22137, 11023, 645, 673, 12210, 2188, 21596, 22344, 23013, 21461, 2724, 2716, 2717, 16949, 30080, 1673, 17742, 643, 16946, 653, 12213, 644, 8454, 1737, 2728, 16950, 650, 684, 16952, 16945, 646, 25251, 16982, 642, 22135, 19013, 24329, 20480, 13136, 17170, 27975, 2938, 22138, 16947, 25387]",0.0,0.0,0.1,0.04,0.0,0.0,0.2,0.4,0.16666666666666666,False
12037,17331,Euclidean Valuation of Non-Unit is less than that of Product,"Let $\struct {D, +, \times}$ be a [[Definition:Euclidean Domain|Euclidean domain]] whose [[Definition:Ring Zero|zero]] is $0$, and [[Definition:Unity of Ring|unity]] is $1$.Let the [[Definition:Euclidean Valuation|valuation function]] of $D$ be $\nu$.Let $b, c \in D_{\ne 0}$.Then::If $c$ is not a [[Definition:Unit of Ring|unit]] of $D$ then $\map \nu b < \map \nu {b c}$","['Definition:Euclidean Domain', 'Definition:Ring Zero', 'Definition:Unity (Abstract Algebra)/Ring', 'Definition:Euclidean Domain', 'Definition:Unit of Ring']","[21461, 19988, 19991, 21461, 19995]","[17332, 17329, 21461]","[17332, 17329, 21461, 2716, 2717]","[17332, 17329, 21461, 2716, 2717, 8458, 25387, 19995, 24556, 450]","[17332, 17329, 21461, 2716, 2717, 8458, 25387, 19995, 24556, 450, 22476, 2728, 17328, 18229, 29749, 17234, 17237, 20209, 20208, 29969, 474, 527, 7372, 29676, 8278, 2688, 21507, 2762, 482, 15314, 460, 543, 15452, 28770, 22343, 30311, 2721, 17992, 17224, 17993, 481, 17977, 17202, 20016, 17240, 15387, 2423, 526, 5209, 22647]",0.3333333333333333,0.2,0.2,0.04,0.25,0.25,0.5,0.5,0.3333333333333333,False
12038,17332,Element is Unit iff its Euclidean Valuation equals that of 1,"Let $\struct {D, +, \times}$ be a [[Definition:Euclidean Domain|Euclidean domain]] whose [[Definition:Ring Zero|zero]] is $0$, and [[Definition:Unity of Ring|unity]] is $1$.Let the [[Definition:Euclidean Valuation|valuation function]] of $D$ be $\nu$.Let $a \in D$.Then::$a$ is a [[Definition:Unit of Ring|unit]] of $D$ {{iff}} $\map \nu a = \map \nu 1$","['Definition:Euclidean Domain', 'Definition:Ring Zero', 'Definition:Unity (Abstract Algebra)/Ring', 'Definition:Euclidean Domain', 'Definition:Unit of Ring']","[21461, 19988, 19991, 21461, 19995]","[17331, 17329, 21461]","[17331, 17329, 21461, 2716, 2717]","[17331, 17329, 21461, 2716, 2717, 8458, 25387, 19995, 24556, 450]","[17331, 17329, 21461, 2716, 2717, 8458, 25387, 19995, 24556, 450, 22476, 2728, 17328, 18229, 29749, 17237, 17234, 29969, 20209, 20208, 7372, 527, 29676, 8278, 2688, 21507, 2762, 15314, 474, 28770, 482, 15452, 30311, 17992, 17977, 2721, 22343, 17993, 543, 481, 17202, 460, 17240, 15387, 2423, 5209, 22647, 30320, 17224, 20016]",0.3333333333333333,0.2,0.2,0.04,0.25,0.25,0.5,0.5,0.3333333333333333,False
12039,17333,Gauss's Lemma on Primitive Polynomials over Ring,"Let $R$ be a [[Definition:Commutative Ring with Unity|commutative ring with unity]].Let $f, g \in R \sqbrk X$ be [[Definition:Primitive Polynomial over Ring|primitive polynomials]].{{explain|[[Definition:Primitive Polynomial over Ring]]}}Then $f g$ is [[Definition:Primitive Polynomial over Ring|primitive]].","['Definition:Commutative and Unitary Ring', 'Definition:Primitive Polynomial (Ring Theory)', 'Definition:Primitive Polynomial (Ring Theory)', 'Definition:Primitive Polynomial (Ring Theory)']","[21403, 21503, 21503, 21503]","[14908, 14976, 30076]","[14908, 14976, 30076, 20201, 7403]","[14908, 14976, 30076, 20201, 7403, 27858, 15034, 28809, 7348, 3596]","[14908, 14976, 30076, 20201, 7403, 27858, 15034, 28809, 7348, 3596, 14970, 23799, 28862, 14971, 23814, 7372, 2563, 14801, 14839, 2564, 14856, 14249, 7369, 23432, 29275, 14975, 28990, 21572, 14974, 7390, 21504, 21013, 17193, 15032, 14968, 13240, 15454, 15033, 23833, 1082, 23812, 1033, 28675, 17263, 2597, 29271, 527, 1083, 30014, 9570]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
12040,17334,Rational Polynomial is Content Times Primitive Polynomial/Existence,"Let $\Q \sqbrk X$ be the [[Definition:Ring of Polynomial Forms|ring of polynomial forms]] over the [[Definition:Field of Rational Numbers|field of rational numbers]] in the [[Definition:Indeterminate (Polynomial Theory)|indeterminate]] $X$.Let $\map f X \in \Q \sqbrk X$.Then::$\map f X = \cont f \, \map {f^*} X$where::$\cont f$ is the [[Definition:Content of Rational Polynomial|content]] of $\map f X$:$\map {f^*} X$ is a [[Definition:Primitive Polynomial (Ring Theory)|primitive polynomial]].","['Definition:Ring of Polynomial Forms', 'Definition:Field of Rational Numbers', 'Definition:Polynomial Ring/Indeterminate', 'Definition:Content of Polynomial/Rational', 'Definition:Primitive Polynomial (Ring Theory)']","[27879, 24437, 28672, 30079, 21503]","[2729, 17335, 2730]","[2729, 17335, 2730, 21503, 30079]","[2729, 17335, 2730, 21503, 30079, 7368, 17340, 17339, 21481, 3596]","[2729, 17335, 2730, 21503, 30079, 7368, 17340, 17339, 21481, 3596, 2725, 2713, 30111, 29446, 17193, 30078, 23799, 2633, 21449, 17386, 28815, 1086, 17337, 7383, 30076, 27879, 20488, 30080, 7376, 7403, 17338, 21704, 2597, 17384, 23792, 28865, 23807, 28675, 26677, 2564, 23813, 22683, 14975, 7372, 26684, 14970, 28683, 23812, 28084, 28864]",0.0,0.4,0.2,0.06,0.0,0.4,0.4,0.6,0.25,False
12041,17335,Rational Polynomial is Content Times Primitive Polynomial/Uniqueness,"Let $\Q \sqbrk X$ be the [[Definition:Ring of Polynomial Forms|ring of polynomial forms]] over the [[Definition:Field of Rational Numbers|field of rational numbers]] in the [[Definition:Indeterminate (Polynomial Theory)|indeterminate]] $X$.Let $\map f X \in \Q \sqbrk X$ be given.Then there exist [[Definition:Unique|unique]] [[Definition:Content of Rational Polynomial|content]] $\cont f$ of $\map f X$ and [[Definition:Primitive Polynomial (Ring Theory)|primitive polynomial]] $\map {f^*} X$ such that::$\map f X = \cont f \, \map {f^*} X$","['Definition:Ring of Polynomial Forms', 'Definition:Field of Rational Numbers', 'Definition:Polynomial Ring/Indeterminate', 'Definition:Unique', 'Definition:Content of Polynomial/Rational', 'Definition:Primitive Polynomial (Ring Theory)']","[27879, 24437, 28672, 22116, 30079, 21503]","[2729, 17334, 2730]","[2729, 17334, 2730, 21503, 30079]","[2729, 17334, 2730, 21503, 30079, 7368, 17340, 2725, 17339, 21481]","[2729, 17334, 2730, 21503, 30079, 7368, 17340, 2725, 17339, 21481, 3596, 2713, 30111, 29446, 17193, 23799, 30078, 2633, 21449, 28815, 17386, 1086, 17337, 7383, 30076, 30080, 27879, 7376, 7403, 20488, 17338, 21704, 17384, 2597, 23792, 23807, 28675, 2564, 22683, 28865, 23813, 26677, 28867, 30081, 14970, 23812, 7372, 23833, 28084, 26684]",0.0,0.4,0.2,0.06,0.0,0.3333333333333333,0.3333333333333333,0.5,0.25,False
12042,17337,Content of Polynomial in Dedekind Domain is Multiplicative,"Let $R$ be a [[Definition:Dedekind Domain|Dedekind domain]].Let $f, g \in R \sqbrk X$ be [[Definition:Polynomial over Ring in One Variable|polynomials]].Let $\cont f$ denote the [[Definition:Content of Polynomial|content]] of $f$.Then $\cont {f g} = \cont f \cont g$ is the [[Definition:Product of Ideals of Ring|product]] of $\cont f$ and $\cont g$.","['Definition:Dedekind Domain', 'Definition:Polynomial over Ring/One Variable', 'Definition:Content of Polynomial', 'Definition:Product of Ideals of Ring']","[29261, 29271, 21481, 21610]","[7330, 7368, 30079]","[7330, 7368, 30079, 2730, 2729]","[7330, 7368, 30079, 2730, 2729, 21503, 17334, 17335, 30080, 30078]","[7330, 7368, 30079, 2730, 2729, 21503, 17334, 17335, 30080, 30078, 7329, 7328, 21481, 2633, 29261, 30081, 17336, 29052, 30077, 29233, 15411, 17257, 17193, 17338, 14976, 15405, 14970, 29271, 2564, 17263, 3596, 28675, 7383, 23814, 28813, 1083, 7369, 3614, 28811, 28815, 15034, 14974, 17258, 2723, 23799, 28808, 1086, 29267, 28807, 2725]",0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.75,0.07692307692307693,False
12043,17339,Factors of Polynomial with Integer Coefficients have Integer Coefficients,"Let $\Q \sqbrk X$ be the [[Definition:Ring of Polynomial Forms|ring of polynomial forms]] over the [[Definition:Field of Rational Numbers|field of rational numbers]] in the [[Definition:Indeterminate (Polynomial Theory)|indeterminate]] $X$.Let $\map h X \in \Q \sqbrk X$ have [[Definition:Polynomial Coefficient|coefficients]] all of which are [[Definition:Integer|integers]].Let it be possible to express $\map h X$ as::$\map h X = \map f X \, \map g X$where $\map f X, \map g X \in \Q \sqbrk X$.Then it is also possible to express $\map h X$ as::$\map h X = \map {f'} X \, \map {g'} X$where::$\map {f'} X, \map {g'} X \in \Q \sqbrk X$:the [[Definition:Polynomial Coefficient|coefficients]] of $\map {f'} X$ and $\map {g'} X$ are all [[Definition:Integer|integers]]:$\map {f'} X = a \map f X$ and $\map {g'} X = b \map f X$, for $a, b \in \Q$.","['Definition:Ring of Polynomial Forms', 'Definition:Field of Rational Numbers', 'Definition:Polynomial Ring/Indeterminate', 'Definition:Coefficient of Polynomial', 'Definition:Integer', 'Definition:Coefficient of Polynomial', 'Definition:Integer']","[27879, 24437, 28672, 21083, 20054, 21083, 20054]","[22637, 2730, 2729]","[22637, 2730, 2729, 17334, 1094]","[22637, 2730, 2729, 17334, 1094, 29446, 2725, 17335, 26684, 6526]","[22637, 2730, 2729, 17334, 1094, 29446, 2725, 17335, 26684, 6526, 9143, 17340, 13054, 31961, 21449, 9142, 16638, 31962, 19415, 20633, 13462, 9278, 17386, 4950, 21503, 1093, 21704, 13053, 32256, 11098, 14362, 17533, 26776, 30111, 12805, 19414, 15375, 1250, 1086, 17193, 1179, 12806, 11967, 20850, 33119, 2713, 5585, 1172, 27, 13508]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
12044,17340,Polynomial which is Irreducible over Integers is Irreducible over Rationals,Let $\Z \sqbrk X$ be the [[Definition:Ring of Polynomial Forms|ring of polynomial forms]] over the [[Definition:Integer|integers]] in the [[Definition:Indeterminate (Polynomial Theory)|indeterminate]] $X$.Let $\Q \sqbrk X$ be the [[Definition:Ring of Polynomial Forms|ring of polynomial forms]] over the [[Definition:Field of Rational Numbers|field of rational numbers]] in the [[Definition:Indeterminate (Polynomial Theory)|indeterminate]] $X$.Let $\map f X \in \Z \sqbrk X$ be [[Definition:Irreducible Polynomial|irreducible]] in $\Z \sqbrk X$.Then $\map f X$ is also [[Definition:Irreducible Polynomial|irreducible]] in $\Q \sqbrk X$.,"['Definition:Ring of Polynomial Forms', 'Definition:Integer', 'Definition:Polynomial Ring/Indeterminate', 'Definition:Ring of Polynomial Forms', 'Definition:Field of Rational Numbers', 'Definition:Polynomial Ring/Indeterminate', 'Definition:Irreducible Polynomial', 'Definition:Irreducible Polynomial']","[27879, 20054, 28672, 27879, 24437, 28672, 23831, 23831]","[17334, 17335, 2713]","[17334, 17335, 2713, 21503, 7369]","[17334, 17335, 2713, 21503, 7369, 2729, 30111, 2725, 28815, 23831]","[17334, 17335, 2713, 21503, 7369, 2729, 30111, 2725, 28815, 23831, 17193, 7383, 29306, 27879, 17263, 7386, 2597, 2730, 23799, 1086, 29446, 7376, 28675, 7403, 17339, 28084, 3596, 2564, 21449, 29308, 7372, 24733, 14908, 23792, 20488, 29307, 23807, 23813, 15038, 14970, 33033, 28868, 14856, 28683, 2723, 3617, 7409, 15455, 21704, 3614]",0.0,0.0,0.1,0.04,0.0,0.0,0.2,0.4,0.1,False
