,theorem_id,throrem_titles,theorem_contents,theorem_refs,ref_ids,retrieved_3,retrieved_5,retrieved_10,retrieved_50,P@3,P@5,P@10,P@50,R@3,R@5,R@10,R@50,RR,self_retrieve
11872,17731,Number which is Square and Cube Modulo 7,Let $n \in \Z$ be an [[Definition:Integer|integer]].Let $n$ be both a [[Definition:Square Number|square]] and a [[Definition:Cube Number|cube]] at the same time.Then either::$n \equiv 0 \pmod 7$or::$n \equiv 1 \pmod 7$,"['Definition:Integer', 'Definition:Square Number', 'Definition:Cube Number']","[20054, 20516, 21271]","[20477, 26501, 20458]","[20477, 26501, 20458, 32541, 33010]","[20477, 26501, 20458, 32541, 33010, 29889, 29923, 29893, 24332, 20490]","[20477, 26501, 20458, 32541, 33010, 29889, 29923, 29893, 24332, 20490, 20464, 20489, 32198, 24636, 32947, 33062, 22744, 32948, 33014, 26044, 28290, 32594, 20009, 26098, 20527, 32318, 33015, 33013, 20478, 29783, 29781, 28163, 32931, 20491, 26072, 28614, 33012, 30117, 22746, 22750, 33058, 28624, 31213, 33011, 32617, 32315, 31590, 32639, 20550, 22749]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
11873,17732,Weak Law of Large Numbers,Let $P$ be a [[Definition:Population|population]].Let $P$ have [[Definition:Expectation|mean]] $\mu$ and finite [[Definition:Variance|variance]]. Let $\sequence {X_n}_{n \mathop \ge 1}$ be a [[Definition:Sequence|sequence]] of [[Definition:Random Variable|random variables]] forming a [[Definition:Random Sample|random sample]] from $P$.Let: :$\ds {\overline X}_n = \frac 1 n \sum_{i \mathop = 1}^n X_i$Then::${\overline X}_n \xrightarrow p \mu$where $\xrightarrow p$ denotes [[Definition:Convergence in Probability|convergence in probability]].,"['Definition:Population', 'Definition:Expectation', 'Definition:Variance', 'Definition:Sequence', 'Definition:Random Variable', 'Definition:Random Sample', 'Definition:Convergence in Probability']","[23015, 21070, 29366, 20045, 21074, 30246, 30244]","[30244, 30247, 30245]","[30244, 30247, 30245, 25776, 29436]","[30244, 30247, 30245, 25776, 29436, 29433, 23021, 29998, 33109, 30013]","[30244, 30247, 30245, 25776, 29436, 29433, 23021, 29998, 33109, 30013, 24671, 27094, 30251, 22498, 31850, 26572, 29272, 21105, 29443, 29435, 33107, 31246, 23022, 29412, 29419, 30116, 30005, 29787, 22207, 27896, 31518, 29258, 31730, 30004, 32253, 32341, 25690, 28016, 27126, 30006, 21070, 31014, 25792, 24174, 24606, 23421, 33114, 33110, 23926, 27095]",0.3333333333333333,0.2,0.1,0.04,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,1.0,False
11874,17733,Variance of Linear Combination of Random Variables/Corollary,Let $X$ and $Y$ be [[Definition:Independent Random Variables|independent random variables]].,['Definition:Independent Random Variables'],[21075],"[30243, 23920, 33053]","[30243, 23920, 33053, 23919, 30230]","[30243, 23920, 33053, 23919, 30230, 23908, 31768, 30231, 32399, 21088]","[30243, 23920, 33053, 23919, 30230, 23908, 31768, 30231, 32399, 21088, 29372, 21072, 30359, 21075, 29370, 29367, 31769, 24691, 21086, 29386, 23258, 21065, 21105, 21080, 21066, 21062, 21076, 26482, 21068, 23022, 21063, 21067, 31013, 29991, 29240, 29241, 33110, 23283, 21081, 21073, 24692, 21240, 29373, 30218, 29393, 30217, 24671, 29369, 21061, 28647]",0.0,0.0,0.0,0.02,0.0,0.0,0.0,1.0,0.07142857142857142,False
11875,17734,Singleton is Connected in Topological Space,"Let $T = \struct {S, \tau}$ be a [[Definition:Topological Space|topological space]].Let $x \in S$.Then the [[Definition:Singleton|singleton]] $\set{x}$ is [[Definition:Connected (Topology)|connected]].","['Definition:Topological Space', 'Definition:Singleton', 'Definition:Connected (Topology)']","[20128, 19738, 20414]","[29114, 23376, 21201]","[29114, 23376, 21201, 21649, 21646]","[29114, 23376, 21201, 21649, 21646, 21569, 21661, 20376, 21647, 21648]","[29114, 23376, 21201, 21649, 21646, 21569, 21661, 20376, 21647, 21648, 20700, 21652, 21654, 21203, 20718, 20392, 21674, 21672, 29160, 20413, 21693, 26287, 20968, 21651, 21206, 29065, 20398, 20393, 28691, 27732, 20264, 21194, 21534, 29131, 21544, 21718, 29005, 21557, 21662, 23299, 21786, 21543, 21547, 21538, 21207, 21589, 21216, 21708, 20908, 29130]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
11876,17735,Equivalence of Definitions of Component/Lemma 1,:$C$ is [[Definition:Connected Set (Topology)|connected]] in $T$ and $C \in \mathcal C_x$.,['Definition:Connected (Topology)/Set'],[23375],"[23399, 21649, 32359]","[23399, 21649, 32359, 20422, 29114]","[23399, 21649, 32359, 20422, 29114, 23378, 21647, 23400, 27856, 23391]","[23399, 21649, 32359, 20422, 29114, 23378, 21647, 23400, 27856, 23391, 21648, 23648, 23647, 27843, 23376, 29120, 21590, 29121, 23535, 21529, 29070, 20413, 20431, 32564, 27845, 22948, 30288, 29158, 23313, 24949, 32347, 20817, 29025, 24950, 20818, 23310, 21646, 28980, 24027, 32245, 22959, 29024, 28709, 21742, 29115, 32563, 29119, 22486, 22355, 27868]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
11877,17736,Variance of Sample Mean,"Let $X_1, X_2, \ldots, X_n$ form a [[Definition:Random Sample|random sample]] from a population with [[Definition:Expectation|mean]] $\mu$ and [[Definition:Variance|variance]] $\sigma^2$.Let: :$\displaystyle \overline X = \frac 1 n \sum_{i \mathop = 1}^n X_i$Then: :$\var {\overline X} = \dfrac {\sigma^2} n$","['Definition:Random Sample', 'Definition:Expectation', 'Definition:Variance']","[30246, 21070, 29366]","[30251, 29435, 29412]","[30251, 29435, 29412, 29443, 30246]","[30251, 29435, 29412, 29443, 30246, 29433, 32341, 27450, 29436, 33109]","[30251, 29435, 29412, 29443, 30246, 29433, 32341, 27450, 29436, 33109, 26531, 31730, 24671, 25257, 26543, 28151, 27383, 26536, 29998, 21076, 30247, 30013, 33126, 30218, 28426, 24227, 20229, 30244, 32322, 26539, 29450, 30006, 26971, 33064, 32400, 32259, 20865, 31775, 29019, 20231, 21406, 20501, 32440, 29334, 29333, 32617, 20748, 28510, 21005, 28695]",0.0,0.2,0.1,0.02,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,False
11878,17737,Product of Divisors is Divisor of Product,"Let $a, b, c, d \in \Z$ be [[Definition:Integer|integers]] such that $a, c \ne 0$.Let $a \divides b$ and $c \divides d$, where $\divides$ denotes [[Definition:Divisor of Integer|divisibility]].Then::$a c \divides b d$","['Definition:Integer', 'Definition:Divisor (Algebra)/Integer']","[20054, 22131]","[29897, 22137, 26070]","[29897, 22137, 26070, 23497, 20079]","[29897, 22137, 26070, 23497, 20079, 25333, 25251, 21950, 23058, 28218]","[29897, 22137, 26070, 23497, 20079, 25333, 25251, 21950, 23058, 28218, 25426, 30277, 32428, 22302, 28217, 32330, 21112, 22136, 28519, 32242, 29449, 22301, 25697, 23093, 20460, 20417, 29896, 22135, 25268, 28308, 24479, 28303, 32328, 21946, 25385, 32541, 33010, 33144, 24314, 23484, 23013, 25683, 20062, 20961, 28298, 24152, 21785, 22313, 23485, 21383]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
11879,17738,Common Divisor Divides Integer Combination/General Result,"Let $c$ be a [[Definition:Common Divisor of Integers|common divisor]] of a [[Definition:Set|set]] of [[Definition:Integer|integers]] $A := \set {a_1, a_2, \dotsc, a_n}$.That is::$\forall x \in A: c \divides x$Then $c$ divides any [[Definition:Integer Combination|integer combination]] of [[Definition:Element|elements]] of $A$::$\forall x_1, x_2, \dotsc, x_n \in \Z: c \divides \paren {a_1 x_2 + a_2 x_2 + \dotsb + a_n x_n}$","['Definition:Common Divisor/Integers', 'Definition:Set', 'Definition:Integer', 'Definition:Integer Combination', 'Definition:Element']","[22136, 19734, 20054, 20065, 19735]","[32329, 22136, 25268]","[32329, 22136, 25268, 29897, 22135]","[32329, 22136, 25268, 29897, 22135, 22137, 29896, 33159, 25251, 20192]","[32329, 22136, 25268, 29897, 22135, 22137, 29896, 33159, 25251, 20192, 26876, 21493, 29910, 28401, 22852, 26848, 31364, 23120, 30071, 20487, 28308, 28695, 31780, 24375, 23013, 23119, 29540, 23500, 29562, 29569, 33068, 32328, 32408, 32570, 20865, 22829, 21112, 32961, 31743, 31742, 28218, 32525, 32535, 28402, 33030, 21778, 28819, 20460, 32522, 33021]",0.3333333333333333,0.2,0.1,0.02,0.2,0.2,0.2,0.2,0.5,False
11880,17739,One is Common Divisor of Integers,"Let $a, b \in \Z$ be [[Definition:Integer|integers]].Then $1$ is a [[Definition:Common Divisor of Integers|common divisor]] of $a$ and $b$.","['Definition:Integer', 'Definition:Common Divisor/Integers']","[20054, 22136]","[21112, 22137, 29896]","[21112, 22137, 29896, 29897, 25251]","[21112, 22137, 29896, 29897, 25251, 22343, 22342, 20065, 32329, 21589]","[21112, 22137, 29896, 29897, 25251, 22343, 22342, 20065, 32329, 21589, 28614, 21885, 21883, 21604, 22746, 20062, 31437, 20961, 21431, 31292, 24828, 23376, 30078, 21998, 20417, 24479, 22344, 21989, 23726, 24830, 32752, 22026, 23498, 33144, 23723, 23725, 23487, 23485, 20475, 23724, 28720, 23497, 21894, 28218, 26943, 23484, 32565, 29942, 29947, 22489]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
11881,17740,Set of Common Divisors of Integers is not Empty,"Let $a, b \in \Z$ be [[Definition:Integer|integers]].Let $S$ be the [[Definition:Set|set]] of [[Definition:Common Divisor of Integers|common divisors]] of $a$ and $b$.Then $S$ is not [[Definition:Empty Set|empty]].","['Definition:Integer', 'Definition:Set', 'Definition:Common Divisor/Integers', 'Definition:Empty Set']","[20054, 19734, 22136, 19737]","[22137, 29896, 29897]","[22137, 29896, 29897, 22343, 22342]","[22137, 29896, 29897, 22343, 22342, 25251, 32443, 21112, 28008, 23487]","[22137, 29896, 29897, 22343, 22342, 25251, 32443, 21112, 28008, 23487, 31437, 31740, 24531, 23730, 33144, 21163, 25203, 32329, 25618, 24983, 20816, 26338, 19739, 21768, 29947, 29942, 20062, 22344, 21885, 20961, 19742, 23498, 21883, 25616, 28710, 25469, 23482, 20028, 26340, 22294, 21894, 19740, 23979, 21696, 31292, 32667, 29895, 22511, 20464, 22806]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
11882,17741,Equivalence of Definitions of Path Component,"{{TFAE|def = Path Component|view = Path Component|context = Topology (Mathematical Branch)|contextview = Topology}}Let $T = \struct {S, \tau}$ be a [[Definition:Topological Space|topological space]].Let $x \in T$.",['Definition:Topological Space'],[20128],"[20718, 21201, 21569]","[20718, 21201, 21569, 21649, 21654]","[20718, 21201, 21569, 21649, 21654, 21661, 20398, 20393, 20376, 29065]","[20718, 21201, 21569, 21649, 21654, 21661, 20398, 20393, 20376, 29065, 20392, 23376, 27732, 21203, 20968, 21672, 21674, 21651, 20413, 20397, 21652, 20700, 26287, 21194, 20908, 20773, 29131, 20424, 29130, 21693, 21557, 29004, 28691, 21644, 21646, 21190, 21547, 21589, 21626, 21206, 21533, 23311, 29009, 21204, 21538, 27846, 28588, 21647, 29160, 21543]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
11883,17742,GCD of Integer and its Negative,"Let $a \in \Z$ be an [[Definition:Integer|integer]].Then::$\gcd \set {a, -a} = \size a$where::$\gcd$ denotes [[Definition:Greatest Common Divisor|greatest common divisor]]:$\size a$ denotes the [[Definition:Absolute Value|absolute value]] of $a$.","['Definition:Integer', 'Definition:Greatest Common Divisor', 'Definition:Absolute Value']","[20054, 20480, 20061]","[29589, 22344, 24895]","[29589, 22344, 24895, 24887, 22343]","[29589, 22344, 24895, 24887, 22343, 22342, 25405, 25251, 24657, 31437]","[29589, 22344, 24895, 24887, 22343, 22342, 25405, 25251, 24657, 31437, 23149, 30080, 30459, 29561, 21112, 22749, 30254, 22570, 23136, 25407, 22138, 26827, 27172, 23497, 31123, 29898, 30078, 33056, 26711, 30730, 29910, 31591, 22137, 33008, 23013, 30253, 27975, 20480, 23484, 22572, 21596, 26277, 32502, 31957, 25469, 31182, 32185, 21503, 22511, 23730]",0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.3333333333333333,0.02631578947368421,False
11884,17743,Equivalence of Definitions of Path Component/Lemma 1,:$C$ is [[Definition:Path-Connected (Topology)|path-connected]] in $T$ and  $C \in \CC_x$.,['Definition:Path-Connected/Topology'],[23158],"[30249, 30250, 27848]","[30249, 30250, 27848, 27847, 23157]","[30249, 30250, 27848, 27847, 23157, 27856, 23156, 22959, 26955, 20294]","[30249, 30250, 27848, 27847, 23157, 27856, 23156, 22959, 26955, 20294, 27846, 19741, 19740, 23454, 30248, 24921, 21157, 29263, 22958, 28712, 23006, 25770, 25767, 21741, 22062, 21760, 24922, 19854, 33080, 22052, 20817, 21034, 21529, 23654, 24318, 23735, 19825, 23313, 30891, 29516, 32317, 30288, 20413, 30892, 24879, 24901, 19888, 21590, 21647, 24620]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
11885,17744,Square Divides Product of Multiples,"Let $a, b, c, \in \Z$ be [[Definition:Integer|integers]].Let::$a \divides b, a \divides c$where $\divides$ denotes [[Definition:Divisor of Integer|divisibility]].Then::$a^2 \divides b c$","['Definition:Integer', 'Definition:Divisor (Algebra)/Integer']","[20054, 22131]","[26070, 25251, 28519]","[26070, 25251, 28519, 29449, 32242]","[26070, 25251, 28519, 29449, 32242, 28218, 22137, 28308, 29897, 28217]","[26070, 25251, 28519, 29449, 32242, 28218, 22137, 28308, 29897, 28217, 32428, 23497, 32541, 28303, 28298, 20460, 24314, 33010, 21948, 25697, 30552, 30551, 32431, 23058, 22136, 23897, 25333, 32953, 32328, 25385, 21785, 31434, 30557, 27896, 32330, 20696, 21949, 30071, 20079, 29896, 20461, 23093, 21950, 23480, 21383, 32327, 24072, 20459, 22135, 25268]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
11886,17745,Abel's Limit Theorem,Let $\sequence {a_i}$ be a [[Definition:Convergent Series|convergent series]].The [[Definition:Limit of Sequence|limit]] which is assigned by the [[Definition:Abel Summation Method|Abel summation method]] exists and equals the [[Definition:Addition|sum]] of the [[Definition:Series|series]].,"['Definition:Convergent Series', 'Definition:Limit of Sequence', 'Definition:Abel Summation Method', 'Definition:Addition', 'Definition:Series']","[21082, 21109, 31024, 20051, 20245]","[22845, 30169, 24750]","[22845, 30169, 24750, 29787, 29786]","[22845, 30169, 24750, 29787, 29786, 29788, 33114, 24509, 24746, 28037]","[22845, 30169, 24750, 29787, 29786, 29788, 33114, 24509, 24746, 28037, 25407, 31024, 24747, 32150, 29483, 24310, 25405, 27283, 30171, 32912, 25409, 19755, 22161, 28301, 20920, 29779, 26127, 31271, 24748, 31272, 27020, 24126, 23299, 24882, 26710, 28300, 25638, 30503, 26206, 21915, 21834, 26303, 25650, 30438, 28396, 29494, 24881, 26305, 23564, 26362]",0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.2,0.08333333333333333,False
11887,17746,Equivalence of Definitions of Path Component/Equivalence Class equals Union of Path-Connected Sets,"Let $T = \struct {S, \tau}$ be a [[Definition:Topological Space|topological space]].Let $x \in T$.Let $\CC_x = \left\{ {A \subseteq S : x \in A \land A }\right.$ is [[Definition:Path-Connected (Topology)|path-connected]] in $\left. {T}\right\}$.Let $C = \bigcup \CC_x$Let $\sim$ be the [[Definition:Equivalence Relation|equivalence relation]] defined by::$y \sim z$ {{iff}} $y$ and $z$ are [[Definition:Path-Connected Points|path-connected]] in $T$.Let $C'$ be the [[Definition:Equivalence Class|equivalence class]] of $\sim$ containing $x$.Then $C = C'$.","['Definition:Topological Space', 'Definition:Path-Connected/Topology', 'Definition:Equivalence Relation', 'Definition:Path-Connected/Topology/Points', 'Definition:Equivalence Class']","[20128, 23158, 19845, 23155, 19846]","[30248, 27736, 21590]","[30248, 27736, 21590, 23398, 21594]","[30248, 27736, 21590, 23398, 21594, 30249, 21097, 27846, 23222, 21587]","[30248, 27736, 21590, 23398, 21594, 30249, 21097, 27846, 23222, 21587, 29342, 23156, 19882, 19846, 21653, 27848, 27847, 21651, 21203, 21652, 27739, 21569, 28448, 20376, 23376, 21646, 28904, 29115, 20399, 21207, 21718, 20294, 23798, 21201, 23157, 21206, 32246, 29110, 29875, 20700, 20264, 25652, 32249, 21132, 20424, 21649, 29160, 21204, 21708, 20403]",0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.2,0.07142857142857142,False
11888,17747,Image of Path is Path-Connected Set,"Let $T = \struct {S, \tau}$ be a [[Definition:Topological Space|topological space]].Let $I \subset \R$ be the [[Definition:Closed Real Interval|closed real interval]] $\closedint a b$.Let $\gamma: I \to S$ be a [[Definition:Path (Topology)|path]].Then::$\map \gamma I$ is a [[Definition:Path-Connected Set (Topology)|path-connected set]] of $T$.","['Definition:Topological Space', 'Definition:Real Interval/Closed', 'Definition:Path (Topology)', 'Definition:Path-Connected/Topology/Set']","[20128, 23194, 20418, 23156]","[20418, 27732, 27846]","[20418, 27732, 27846, 23157, 20376]","[20418, 27732, 27846, 23157, 20376, 27847, 27848, 21184, 21646, 21591]","[20418, 27732, 27846, 23157, 20376, 27847, 27848, 21184, 21646, 21591, 21185, 20413, 21649, 21647, 21521, 21203, 31911, 20700, 21534, 21569, 28691, 25652, 21654, 21648, 21652, 21544, 21651, 29119, 21191, 21536, 29210, 21570, 21693, 25640, 22214, 20264, 21589, 23376, 21533, 21558, 23343, 25370, 21708, 21216, 33125, 21661, 21786, 21204, 21547, 29160]",0.3333333333333333,0.2,0.1,0.02,0.25,0.25,0.25,0.25,1.0,False
11889,17748,Acceleration of Particle moving in Circle,"Let $P$ be a [[Definition:Particle|particle]] moving in a [[Definition:Circle|circular path]] $C$.Then the [[Definition:Acceleration|acceleration]] of $P$ is given as::$\mathbf a = -\dfrac {\size {\mathbf v}^2 \mathbf r} {\size {\mathbf r}^2}$where::$\mathbf v$ is the instantaneous [[Definition:Velocity|velocity]] of $P$:$\mathbf r$ is the [[Definition:Vector|vector]] whose [[Definition:Magnitude|magnitude]] equals the [[Definition:Length of Line|length]] of the [[Definition:Radius of Circle|radius]] of $C$ and whose [[Definition:Direction|direction]] is from the [[Definition:Center of Circle|center]] of $C$ to $P$:$\size {\, \cdot \,}$ denotes the [[Definition:Magnitude|magnitude]] of a [[Definition:Vector|vector]].","['Definition:Particle', 'Definition:Circle', 'Definition:Acceleration', 'Definition:Velocity', 'Definition:Vector', 'Definition:Magnitude', 'Definition:Linear Measure/Length', 'Definition:Circle/Radius', 'Definition:Direction', 'Definition:Circle/Center', 'Definition:Magnitude', 'Definition:Vector']","[21309, 20163, 21296, 21288, 22323, 21293, 23865, 24145, 21294, 24132, 21293, 22323]","[21362, 30774, 24262]","[21362, 30774, 24262, 24174, 24253]","[21362, 30774, 24262, 24174, 24253, 24244, 24277, 24268, 24266, 24265]","[21362, 30774, 24262, 24174, 24253, 24244, 24277, 24268, 24266, 24265, 24267, 32125, 24259, 24260, 24261, 24273, 32051, 20812, 27168, 25782, 26711, 26713, 30501, 24145, 21291, 21357, 27094, 26390, 20161, 26409, 27073, 26349, 24104, 21368, 26692, 24097, 32040, 33022, 24042, 25790, 26334, 25502, 27074, 21375, 25163, 20421, 23211, 26718, 26720, 30368]",0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.1,0.041666666666666664,False
11890,17749,Closure of Hadamard Product,"Let $\struct {S, \cdot}$ be an [[Definition:Algebraic Structure|algebraic structure]].Let $\map {\MM_S} {m, n}$ be a [[Definition:Matrix Space|$m \times n$ matrix space]] over $S$.For $\mathbf A, \mathbf B \in \map {\MM_S} {m, n}$, let $\mathbf A \circ \mathbf B$ be defined as the [[Definition:Hadamard Product|Hadamard product]] of $\mathbf A$ and $\mathbf B$.The operation $\circ$ is [[Definition:Closure (Abstract Algebra)|closed]] on $\map {\MM_S} {m, n}$ {{iff}} $\cdot$ is [[Definition:Closure (Abstract Algebra)|closed]] on $\struct {S, \cdot}$.","['Definition:Algebraic Structure', 'Definition:Matrix Space', 'Definition:Hadamard Product', 'Definition:Closure (Abstract Algebra)', 'Definition:Closure (Abstract Algebra)']","[19829, 20179, 22875, 19831, 19831]","[20181, 31517, 31524]","[20181, 31517, 31524, 31519, 20182]","[20181, 31517, 31524, 31519, 20182, 22875, 20183, 31521, 20179, 20184]","[20181, 31517, 31524, 31519, 20182, 22875, 20183, 31521, 20179, 20184, 20180, 31523, 20755, 31561, 31527, 24406, 31512, 31511, 31550, 20186, 28107, 26927, 31555, 20188, 31389, 19839, 31575, 25823, 31576, 20753, 31526, 31525, 21094, 21392, 24743, 20190, 26938, 22722, 31554, 30016, 19976, 24701, 24841, 22532, 31542, 20189, 31537, 22724, 20677, 31551]",0.0,0.0,0.2,0.04,0.0,0.0,0.5,0.5,0.16666666666666666,False
11891,17750,Associativity of Hadamard Product,"Let $\struct {S, \cdot}$ be an [[Definition:Algebraic Structure|algebraic structure]].Let $\map {\MM_S} {m, n}$ be a [[Definition:Matrix Space|$m \times n$ matrix space]] over $S$.For $\mathbf A, \mathbf B \in \map {\MM_S} {m, n}$, let $\mathbf A \circ \mathbf B$ be defined as the [[Definition:Hadamard Product|Hadamard product]] of $\mathbf A$ and $\mathbf B$.The operation $\circ$ is [[Definition:Associative Operation|associative]] on $\map {\MM_S} {m, n}$ {{iff}} $\cdot$ is [[Definition:Associative Operation|associative]] on $\struct {S, \cdot}$.","['Definition:Algebraic Structure', 'Definition:Matrix Space', 'Definition:Hadamard Product', 'Definition:Associative Operation', 'Definition:Associative Operation']","[19829, 20179, 22875, 25744, 25744]","[20181, 31517, 31524]","[20181, 31517, 31524, 20182, 22875]","[20181, 31517, 31524, 20182, 22875, 20183, 31519, 31521, 20179, 20184]","[20181, 31517, 31524, 20182, 22875, 20183, 31519, 31521, 20179, 20184, 20180, 20755, 31523, 24406, 31511, 31512, 31550, 20186, 28107, 26927, 20188, 31527, 31561, 19839, 31575, 31576, 20753, 31526, 31525, 25823, 21094, 21392, 20190, 26938, 22722, 31554, 24701, 24841, 31389, 31555, 31542, 20189, 20677, 31551, 31552, 19836, 22633, 28649, 20690, 23002]",0.0,0.2,0.2,0.04,0.0,0.25,0.5,0.5,0.2,False
11892,17751,Commutativity of Hadamard Product,"Let $\struct {S, \cdot}$ be an [[Definition:Algebraic Structure|algebraic structure]].Let $\map {\MM_S} {m, n}$ be a [[Definition:Matrix Space|$m \times n$ matrix space]] over $S$.For $\mathbf A, \mathbf B \in \map {\MM_S} {m, n}$, let $\mathbf A \circ \mathbf B$ be defined as the [[Definition:Hadamard Product|Hadamard product]] of $\mathbf A$ and $\mathbf B$.The operation $\circ$ is [[Definition:Commutative Operation|commutative]] on $\map {\MM_S} {m, n}$ {{iff}} $\cdot$ is [[Definition:Commutative Operation|commutative]] on $\struct {S, \cdot}$.","['Definition:Algebraic Structure', 'Definition:Matrix Space', 'Definition:Hadamard Product', 'Definition:Commutative/Operation', 'Definition:Commutative/Operation']","[19829, 20179, 22875, 25541, 25541]","[20181, 31517, 31524]","[20181, 31517, 31524, 20182, 22875]","[20181, 31517, 31524, 20182, 22875, 20183, 31519, 31521, 20179, 20184]","[20181, 31517, 31524, 20182, 22875, 20183, 31519, 31521, 20179, 20184, 20180, 20755, 28107, 31523, 24406, 31511, 31512, 31550, 20186, 23488, 26927, 20188, 31561, 31527, 25823, 19839, 31575, 31576, 20753, 31525, 31526, 21094, 21392, 20190, 26938, 22722, 31554, 24701, 24841, 31389, 31555, 31542, 23502, 20189, 20677, 31551, 31552, 19836, 22633, 28649]",0.0,0.2,0.2,0.04,0.0,0.25,0.5,0.5,0.2,False
11893,17752,Matrix Entrywise Addition over Ring is Closed,"Let $\struct {R, +, \circ}$ be a [[Definition:Ring (Abstract Algebra)|ring]].Let $\map {\MM_R} {m, n}$ be a [[Definition:Matrix Space|$m \times n$ matrix space]] over $R$.For $\mathbf A, \mathbf B \in \map {\MM_R} {m, n}$, let $\mathbf A + \mathbf B$ be defined as the [[Definition:Matrix Entrywise Addition over Ring|matrix entrywise sum]] of $\mathbf A$ and $\mathbf B$.The operation $+$ is [[Definition:Closure (Abstract Algebra)|closed]] on $\map {\MM_R} {m, n}$.","['Definition:Ring (Abstract Algebra)', 'Definition:Matrix Space', 'Definition:Matrix Entrywise Addition/Ring', 'Definition:Closure (Abstract Algebra)']","[19987, 20179, 31517, 19831]","[31517, 31524, 31519]","[31517, 31524, 31519, 20181, 20182]","[31517, 31524, 31519, 20181, 20182, 20183, 20186, 31521, 20184, 20180]","[31517, 31524, 31519, 20181, 20182, 20183, 20186, 31521, 20184, 20180, 30016, 31523, 31512, 31511, 20753, 24743, 22532, 20755, 20179, 22875, 31550, 22647, 20188, 31554, 22526, 31389, 31575, 31576, 28107, 31555, 33031, 31527, 31561, 21094, 26927, 20189, 22722, 21392, 31542, 24406, 30317, 26938, 24841, 25823, 31525, 31526, 22633, 31537, 25422, 20190]",0.3333333333333333,0.2,0.1,0.04,0.25,0.25,0.25,0.5,1.0,False
11894,17753,Points are Path-Connected iff Contained in Path-Connected Set,"Let $T = \struct {S, \tau}$ be a [[Definition:Topological Space|topological space]].Let $x, y \in S$Then::$x, y$ are [[Definition:Path-Connected Points|path-connected points]] in $T$ {{iff}} there exists a [[Definition:Path-Connected Set (Topology)|path-connected set]] of $T$ containing $x$ and $y$.","['Definition:Topological Space', 'Definition:Path-Connected/Topology/Points', 'Definition:Path-Connected/Topology/Set']","[20128, 23155, 23156]","[23157, 23376, 27846]","[23157, 23376, 27846, 27847, 27848]","[23157, 23376, 27846, 27847, 27848, 29130, 23156, 30250, 20422, 21590]","[23157, 23376, 27846, 27847, 27848, 29130, 23156, 30250, 20422, 21590, 21589, 21544, 21191, 21647, 23454, 28706, 29114, 21672, 21674, 21536, 21648, 20413, 21661, 28709, 21192, 20424, 28710, 21533, 21646, 29115, 28707, 28588, 21204, 21643, 23455, 21558, 20431, 20700, 21203, 21786, 20968, 21649, 23338, 29010, 29119, 20264, 21201, 20376, 27050, 20773]",0.0,0.0,0.1,0.02,0.0,0.0,0.3333333333333333,0.3333333333333333,0.14285714285714285,False
11895,17755,Equivalence of Definitions of Path Component/Union of Path-Connected Sets is Maximal Path-Connected Set,"Let $T = \struct {S, \tau}$ be a [[Definition:Topological Space|topological space]].Let $x \in T$.Let $\CC_x = \left\{ {A \subseteq S : x \in A \land A } \right.$ is [[Definition:Path-Connected (Topology)|path-connected]] in $\left. {T} \right\}$Let $C = \bigcup \CC_x$Then $C$ is a [[Definition:Maximal Set|maximal]] [[Definition:Path-Connected Set (Topology)|path-connected set]] of $T$.","['Definition:Topological Space', 'Definition:Path-Connected/Topology', 'Definition:Maximal/Set', 'Definition:Path-Connected/Topology/Set']","[20128, 23158, 22336, 23156]","[27846, 27847, 27848]","[27846, 27847, 27848, 30249, 23157]","[27846, 27847, 27848, 30249, 23157, 30250, 20376, 28709, 21203, 21647]","[27846, 27847, 27848, 30249, 23157, 30250, 20376, 28709, 21203, 21647, 21646, 21204, 21648, 28691, 21649, 29114, 21184, 21185, 20413, 21191, 25652, 28707, 29115, 21569, 21534, 21201, 24725, 29110, 21651, 21589, 28710, 28904, 21654, 28706, 20700, 21652, 29130, 27845, 21544, 29131, 21192, 23376, 21194, 23333, 29119, 20908, 20264, 27843, 26287, 20424]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
